minTemp,maxTemp,minHumid,maxHumid,currentTemp,currentHumid,currentMonth,goalTemp,goalHumid,userDecision
20,26,30,50,13.4,22.9,3,23,40,1
20,26,25,45,24.5,33.4,7,0,0,0
20,26,25,40,-3.3,48.3,9,23,32,1
20,25,30,50,18.1,34.6,12,22,40,1
20,26,25,50,21.4,26.2,11,0,0,1
20,25,35,50,46.5,69.4,6,22,42,1
19,26,30,50,16.2,17.8,4,22,40,1
18,27,40,50,22.8,46.8,5,0,0,0
20,26,25,50,13.8,37.6,11,23,37,1
20,26,25,45,19.2,15.1,7,23,35,1
20,26,30,45,24.6,35.1,10,0,0,0
23,26,30,50,19.2,52.7,2,24,40,1
18,27,40,50,21.0,39.3,5,22,45,1
20,25,30,50,23.3,38.1,12,0,0,0
20,26,25,40,9.2,46.6,9,23,32,1
20,25,35,50,25.8,69.0,6,22,42,1
20,26,25,50,25.2,35.6,11,0,0,1
18,27,40,50,33.0,72.5,5,22,45,1
24,27,30,50,10.6,49.5,1,25,40,1
20,26,25,40,21.8,37.3,9,0,0,0
20,26,25,50,15.2,28.0,11,23,37,1
18,27,40,50,32.3,51.9,5,22,45,1
20,26,30,50,22.7,40.9,3,0,0,0
19,26,30,40,39.5,46.0,8,22,35,1
24,27,30,50,21.0,58.3,1,25,40,1
19,26,30,40,19.1,39.1,8,0,0,0
20,26,30,45,16.7,38.8,10,23,37,1
23,26,30,50,16.7,58.0,2,24,40,1
19,26,30,40,23.8,34.5,8,0,0,0
24,27,30,50,2.7,55.0,1,25,40,1
20,25,35,50,25.4,54.5,6,22,42,1
24,27,30,50,26.1,49.7,1,0,0,0
23,26,30,50,6.6,52.0,2,24,40,1
20,26,25,50,7.2,28.1,11,23,37,1
20,26,25,50,21.4,36.6,11,0,0,1
19,26,30,40,29.8,45.1,8,22,35,1
20,26,25,40,8.7,45.8,9,23,32,1
20,26,30,45,20.0,30.5,10,0,0,0
20,25,35,50,51.6,74.8,6,22,42,1
20,25,30,50,14.5,56.5,12,22,40,1
19,26,30,50,21.1,32.5,4,0,0,0
24,27,30,50,-11.0,56.8,1,25,40,1
20,25,35,50,30.4,6.0,6,22,42,1
24,27,30,50,27.0,35.3,1,0,0,0
20,25,35,50,51.2,78.9,6,22,42,1
24,27,30,50,27.4,56.1,1,25,40,1
20,26,25,40,25.8,33.8,9,0,0,0
20,25,35,50,27.9,51.9,6,22,42,1
20,25,30,50,20.9,45.6,12,22,40,1
20,26,30,50,20.2,32.5,3,0,0,0
20,26,30,50,13.7,59.5,3,23,40,1
23,26,30,50,21.2,27.2,2,24,40,1
20,26,25,50,25.5,44.9,11,0,0,1
20,26,25,50,-7.9,57.1,11,23,37,1
23,26,30,50,25.2,21.4,2,24,40,1
20,26,25,45,20.4,43.3,7,0,0,0
20,26,30,50,-13.6,53.2,3,23,40,1
19,26,30,40,17.3,8.9,8,22,35,1
20,26,30,45,20.5,36.3,10,0,0,1
20,26,30,50,13.7,45.6,3,23,40,1
23,26,30,50,26.0,22.6,2,24,40,1
20,26,25,40,22.4,30.9,9,0,0,1
20,26,30,50,7.1,53.8,3,23,40,1
20,26,30,45,12.6,34.0,10,23,37,1
19,26,30,50,24.6,34.4,4,0,0,0
23,26,30,50,10.6,58.7,2,24,40,1
20,26,25,50,17.2,46.2,11,23,37,1
20,26,30,50,23.3,37.9,3,0,0,0
19,26,30,50,41.0,59.5,4,22,40,1
20,26,30,45,19.9,52.5,10,23,37,1
20,25,30,50,20.6,35.0,12,0,0,0
20,26,25,50,-5.9,59.0,11,23,37,1
20,25,30,50,15.1,53.6,12,22,40,1
19,26,30,50,25.1,42.2,4,0,0,1
20,26,30,45,1.2,50.9,10,23,37,1
20,26,25,45,28.9,58.0,7,23,35,1
20,25,35,50,20.4,37.4,6,0,0,1
24,27,30,50,19.2,21.4,1,25,40,1
23,26,30,50,19.7,26.0,2,24,40,1
19,26,30,40,21.3,35.5,8,0,0,0
20,26,30,50,-2.4,55.3,3,23,40,1
23,26,30,50,21.8,34.7,2,24,40,1
20,25,30,50,21.2,44.1,12,0,0,0
24,27,30,50,-2.7,35.1,1,25,40,1
20,26,25,50,12.1,24.2,11,23,37,1
20,26,25,45,22.5,33.2,7,0,0,1
23,26,30,50,6.6,23.3,2,24,40,1
20,25,30,50,14.7,21.3,12,22,40,1
23,26,30,50,24.3,37.6,2,0,0,0
19,26,30,50,49.4,57.0,4,22,40,1
20,26,25,50,20.5,25.5,11,23,37,1
20,26,25,45,25.1,35.4,7,0,0,0
20,26,25,50,-5.5,51.0,11,23,37,1
24,27,30,50,10.1,51.1,1,25,40,1
20,26,25,40,25.1,33.1,9,0,0,1
23,26,30,50,2.7,55.0,2,24,40,1
18,27,40,50,17.6,32.5,5,22,45,1
19,26,30,50,21.3,46.0,4,0,0,1
19,26,30,40,41.4,50.7,8,22,35,1
20,26,30,45,20.1,21.6,10,23,37,1
20,26,30,50,24.3,30.9,3,0,0,0
20,25,35,50,46.2,60.9,6,22,42,1
20,26,25,45,26.3,4.2,7,23,35,1
20,25,30,50,24.5,39.7,12,0,0,0
24,27,30,50,4.1,56.3,1,25,40,1
19,26,30,50,29.5,54.8,4,22,40,1
20,26,30,50,25.5,42.8,3,0,0,0
20,26,25,40,3.6,48.5,9,23,32,1
24,27,30,50,15.6,32.9,1,25,40,1
23,26,30,50,26.0,46.0,2,0,0,0
20,25,30,50,-9.3,56.3,12,22,40,1
23,26,30,50,20.9,29.8,2,24,40,1
20,26,30,45,22.7,42.1,10,0,0,0
20,26,30,45,-10.9,21.1,10,23,37,1
18,27,40,50,25.0,69.7,5,22,45,1
20,26,25,50,23.4,47.8,11,0,0,0
20,26,30,50,1.6,57.5,3,23,40,1
19,26,30,40,31.7,55.7,8,22,35,1
18,27,40,50,26.0,49.7,5,0,0,1
19,26,30,50,45.1,71.8,4,22,40,1
20,26,25,45,27.0,12.7,7,23,35,1
20,25,35,50,23.1,38.5,6,0,0,1
23,26,30,50,-1.8,52.9,2,24,40,1
20,26,30,45,9.7,25.5,10,23,37,1
18,27,40,50,22.7,41.9,5,0,0,1
24,27,30,50,-1.7,68.6,1,25,40,1
20,26,30,50,13.4,21.7,3,23,40,1
20,25,30,50,21.6,46.1,12,0,0,1
20,26,25,40,-13.9,42.0,9,23,32,1
20,25,35,50,29.7,32.9,6,22,42,1
20,26,25,40,21.1,27.5,9,0,0,1
18,27,40,50,28.3,68.6,5,22,45,1
24,27,30,50,28.8,58.2,1,25,40,1
20,25,30,50,24.4,32.3,12,0,0,0
20,26,25,40,-9.0,41.8,9,23,32,1
20,26,30,50,7.2,53.2,3,23,40,1
20,26,30,45,22.3,43.6,10,0,0,0
19,26,30,40,31.8,36.9,8,22,35,1
20,26,25,45,28.4,51.8,7,23,35,1
20,26,30,50,20.2,47.3,3,0,0,0
20,26,25,40,-7.9,47.1,9,23,32,1
20,26,25,45,30.2,4.4,7,23,35,1
20,26,25,40,25.1,39.5,9,0,0,0
20,26,25,45,41.6,51.3,7,23,35,1
20,25,30,50,19.2,27.9,12,22,40,1
18,27,40,50,19.5,44.2,5,0,0,1
20,26,25,50,1.6,59.0,11,23,37,1
19,26,30,40,28.2,21.2,8,22,35,1
23,26,30,50,23.6,35.7,2,0,0,0
20,26,25,40,-5.5,48.5,9,23,32,1
20,26,30,45,22.9,54.9,10,23,37,1
20,25,30,50,24.7,42.3,12,0,0,0
20,26,25,50,-10.6,57.7,11,23,37,1
20,26,30,45,19.2,42.5,10,23,37,1
23,26,30,50,25.2,36.6,2,0,0,0
20,26,30,50,-8.7,53.2,3,23,40,1
19,26,30,40,30.3,46.0,8,22,35,1
19,26,30,50,21.5,36.0,4,0,0,1
20,26,30,50,-1.8,58.1,3,23,40,1
20,26,30,45,11.8,44.7,10,23,37,1
19,26,30,40,25.3,37.9,8,0,0,0
24,27,30,50,-3.2,41.4,1,25,40,1
18,27,40,50,18.7,59.1,5,22,45,1
24,27,30,50,24.2,42.5,1,0,0,0
20,26,25,40,6.1,47.8,9,23,32,1
23,26,30,50,24.0,23.1,2,24,40,1
24,27,30,50,25.4,48.9,1,0,0,1
18,27,40,50,31.9,62.5,5,22,45,1
20,26,25,45,20.9,-0.1,7,23,35,1
20,26,25,45,21.9,35.5,7,0,0,0
19,26,30,50,30.6,62.1,4,22,40,1
20,26,25,50,18.8,56.7,11,23,37,1
23,26,30,50,23.8,32.3,2,0,0,0
20,26,30,50,-12.8,40.7,3,23,40,1
20,25,35,50,19.2,13.0,6,22,42,1
20,26,30,45,21.9,33.4,10,0,0,0
20,26,30,45,-8.8,53.3,10,23,37,1
20,26,30,50,23.9,21.0,3,23,40,1
19,26,30,50,22.7,42.4,4,0,0,1
18,27,40,50,26.5,58.5,5,22,45,1
24,27,30,50,13.9,31.4,1,25,40,1
20,25,35,50,24.0,35.8,6,0,0,1
20,25,30,50,-11.6,56.0,12,22,40,1
20,25,35,50,28.5,26.2,6,22,42,1
20,26,30,50,25.4,35.4,3,0,0,0
20,26,30,45,-3.7,53.6,10,23,37,1
20,26,30,50,7.2,25.6,3,23,40,1
20,25,35,50,20.9,40.2,6,0,0,0
20,26,25,40,-9.9,42.2,9,23,32,1
20,26,25,50,8.1,56.4,11,23,37,1
20,26,30,50,22.0,43.7,3,0,0,0
20,25,30,50,13.9,57.6,12,22,40,1
23,26,30,50,22.9,54.8,2,24,40,1
20,26,30,50,25.5,36.0,3,0,0,1
20,25,35,50,33.6,56.1,6,22,42,1
24,27,30,50,20.4,29.6,1,25,40,1
20,26,25,40,21.0,27.8,9,0,0,0
20,26,25,50,-3.5,50.3,11,23,37,1
20,26,25,45,28.8,50.6,7,23,35,1
19,26,30,50,25.3,44.3,4,0,0,0
20,25,30,50,-4.4,42.4,12,22,40,1
20,26,25,40,6.3,36.0,9,23,32,1
20,26,25,45,25.0,40.3,7,0,0,1
23,26,30,50,-0.6,55.6,2,24,40,1
24,27,30,50,24.8,23.1,1,25,40,1
19,26,30,40,19.2,35.5,8,0,0,0
23,26,30,50,-11.0,65.7,2,24,40,1
20,25,35,50,28.9,29.2,6,22,42,1
18,27,40,50,21.3,45.2,5,0,0,0
20,26,25,40,-9.5,48.5,9,23,32,1
20,25,35,50,35.0,69.4,6,22,42,1
20,25,35,50,21.6,44.0,6,0,0,0
20,26,25,45,23.9,57.6,7,23,35,1
20,26,25,40,12.3,15.1,9,23,32,1
24,27,30,50,26.8,40.3,1,0,0,0
23,26,30,50,6.1,69.8,2,24,40,1
18,27,40,50,27.5,15.9,5,22,45,1
20,26,25,40,20.0,35.4,9,0,0,0
20,26,25,45,43.5,59.6,7,23,35,1
23,26,30,50,18.0,28.7,2,24,40,1
20,26,30,45,21.7,38.3,10,0,0,0
20,26,25,40,7.4,43.2,9,23,32,1
18,27,40,50,27.7,55.6,5,22,45,1
20,26,30,45,20.1,30.7,10,0,0,1
20,26,30,45,-3.9,53.5,10,23,37,1
20,26,25,45,23.2,12.5,7,23,35,1
20,25,35,50,23.5,47.5,6,0,0,0
19,26,30,50,49.3,62.5,4,22,40,1
24,27,30,50,10.4,24.2,1,25,40,1
20,26,25,40,25.0,30.9,9,0,0,0
20,26,25,40,-11.5,46.5,9,23,32,1
20,26,25,45,20.9,51.2,7,23,35,1
19,26,30,50,22.1,33.5,4,0,0,0
20,25,30,50,15.5,58.1,12,22,40,1
18,27,40,50,23.6,62.0,5,22,45,1
20,25,30,50,24.4,44.1,12,0,0,0
19,26,30,50,45.5,56.7,4,22,40,1
20,25,35,50,32.8,52.4,6,22,42,1
18,27,40,50,25.9,43.9,5,0,0,0
19,26,30,50,51.6,58.7,4,22,40,1
20,26,25,40,10.9,40.6,9,23,32,1
19,26,30,40,23.0,35.5,8,0,0,0
18,27,40,50,37.7,56.3,5,22,45,1
20,26,25,50,19.1,25.2,11,23,37,1
20,26,25,40,22.5,26.6,9,0,0,0
19,26,30,50,26.4,77.8,4,22,40,1
18,27,40,50,27.8,59.8,5,22,45,1
20,26,25,50,25.5,35.7,11,0,0,0
20,26,25,40,11.9,47.2,9,23,32,1
20,26,25,40,11.8,17.4,9,23,32,1
20,25,35,50,20.8,46.8,6,0,0,0
20,26,30,50,13.0,56.9,3,23,40,1
24,27,30,50,21.8,34.8,1,25,40,1
20,26,25,50,23.1,35.2,11,0,0,0
20,26,30,45,11.2,52.9,10,23,37,1
24,27,30,50,26.7,55.6,1,25,40,1
20,25,30,50,20.9,31.4,12,0,0,1
20,26,25,40,-9.3,41.2,9,23,32,1
20,25,35,50,34.3,69.5,6,22,42,1
19,26,30,40,24.8,30.9,8,0,0,0
20,26,25,40,12.7,43.5,9,23,32,1
20,26,25,45,34.4,57.1,7,23,35,1
20,25,35,50,21.2,46.3,6,0,0,1
20,26,25,50,1.5,53.4,11,23,37,1
20,25,35,50,19.8,20.4,6,22,42,1
19,26,30,50,22.3,39.7,4,0,0,0
20,26,25,50,3.5,52.7,11,23,37,1
20,26,30,45,7.6,27.6,10,23,37,1
20,25,30,50,22.3,46.2,12,0,0,0
24,27,30,50,4.7,58.4,1,25,40,1
20,26,25,50,21.8,47.6,11,23,37,1
20,25,30,50,21.9,36.0,12,0,0,1
20,25,35,50,33.9,65.8,6,22,42,1
23,26,30,50,14.2,29.3,2,24,40,1
20,26,30,50,20.5,39.3,3,0,0,0
19,26,30,50,28.3,36.7,4,22,40,1
20,26,30,45,9.4,41.9,10,23,37,1
20,26,25,45,23.2,44.9,7,0,0,1
20,26,30,50,-5.2,56.5,3,23,40,1
20,25,35,50,17.1,26.9,6,22,42,1
23,26,30,50,24.9,31.9,2,0,0,0
24,27,30,50,-2.8,51.8,1,25,40,1
20,26,25,45,24.3,10.4,7,23,35,1
24,27,30,50,26.4,30.8,1,0,0,0
20,26,30,45,16.5,52.9,10,23,37,1
19,26,30,40,24.6,57.4,8,22,35,1
20,26,30,45,20.7,43.4,10,0,0,0
20,26,25,40,5.4,45.9,9,23,32,1
20,26,30,50,17.0,58.9,3,23,40,1
20,26,30,50,20.7,33.9,3,0,0,0
20,26,30,50,11.4,48.9,3,23,40,1
20,25,30,50,7.6,50.2,12,22,40,1
19,26,30,40,20.6,32.2,8,0,0,0
20,26,30,45,13.2,49.9,10,23,37,1
20,26,25,40,23.4,20.9,9,23,32,1
20,26,30,50,23.7,49.4,3,0,0,1
20,25,30,50,4.8,62.3,12,22,40,1
20,26,25,40,23.6,21.1,9,23,32,1
20,26,30,45,23.0,39.5,10,0,0,0
20,26,25,45,29.7,70.8,7,23,35,1
19,26,30,40,19.0,41.2,8,22,35,1
23,26,30,50,23.9,35.8,2,0,0,0
23,26,30,50,6.3,56.6,2,24,40,1
20,26,25,50,16.9,55.6,11,23,37,1
20,25,35,50,22.3,39.5,6,0,0,1
20,26,25,50,9.6,56.2,11,23,37,1
20,25,35,50,32.5,51.8,6,22,42,1
19,26,30,50,25.9,32.4,4,0,0,1
20,25,30,50,-8.6,54.6,12,22,40,1
20,25,35,50,28.8,62.3,6,22,42,1
20,26,25,40,23.5,32.2,9,0,0,0
20,26,25,45,40.9,47.6,7,23,35,1
24,27,30,50,28.0,53.6,1,25,40,1
19,26,30,50,20.5,35.1,4,0,0,0
20,26,25,40,5.8,44.6,9,23,32,1
20,25,30,50,13.5,59.8,12,22,40,1
23,26,30,50,24.1,31.1,2,0,0,0
20,26,25,40,2.6,46.0,9,23,32,1
19,26,30,50,33.2,69.4,4,22,40,1
20,26,25,40,21.9,25.3,9,0,0,0
20,26,30,50,-11.3,54.8,3,23,40,1
20,26,30,50,5.3,26.9,3,23,40,1
20,26,30,45,21.6,38.9,10,0,0,0
18,27,40,50,47.2,47.7,5,22,45,1
24,27,30,50,17.5,24.7,1,25,40,1
24,27,30,50,24.5,41.7,1,0,0,0
19,26,30,40,29.3,49.8,8,22,35,1
20,26,30,45,11.8,53.4,10,23,37,1
18,27,40,50,19.4,41.0,5,0,0,1
20,26,30,50,14.7,51.3,3,23,40,1
18,27,40,50,25.6,66.3,5,22,45,1
20,25,35,50,23.6,48.5,6,0,0,0
20,25,30,50,-5.8,56.7,12,22,40,1
24,27,30,50,22.5,52.9,1,25,40,1
19,26,30,40,21.4,37.2,8,0,0,0
20,25,35,50,51.0,54.9,6,22,42,1
19,26,30,40,33.4,25.4,8,22,35,1
20,26,25,45,21.0,43.8,7,0,0,0
20,25,30,50,3.1,27.7,12,22,40,1
20,26,25,50,18.5,52.0,11,23,37,1
20,26,30,45,23.3,44.7,10,0,0,0
20,25,30,50,-8.7,53.5,12,22,40,1
20,26,25,50,11.3,25.9,11,23,37,1
20,26,30,50,23.5,42.9,3,0,0,0
20,26,25,45,32.6,62.2,7,23,35,1
20,26,25,45,27.5,55.6,7,23,35,1
20,26,25,50,21.9,36.0,11,0,0,0
19,26,30,40,24.0,47.1,8,22,35,1
20,26,25,50,15.7,47.4,11,23,37,1
23,26,30,50,24.4,38.7,2,0,0,0
23,26,30,50,-11.2,43.1,2,24,40,1
19,26,30,40,16.8,49.1,8,22,35,1
20,25,30,50,21.3,38.1,12,0,0,0
23,26,30,50,10.7,54.6,2,24,40,1
19,26,30,50,17.1,7.6,4,22,40,1
20,26,25,40,22.6,29.2,9,0,0,0
20,26,30,50,-2.9,51.6,3,23,40,1
20,26,30,50,13.4,34.4,3,23,40,1
19,26,30,40,20.5,38.0,8,0,0,0
19,26,30,50,37.5,78.9,4,22,40,1
20,26,25,40,20.0,29.0,9,23,32,1
20,26,30,45,25.6,40.5,10,0,0,1
20,26,30,45,-5.4,27.4,10,23,37,1
20,26,25,40,15.4,18.9,9,23,32,1
23,26,30,50,25.6,48.5,2,0,0,0
20,26,30,45,15.9,51.3,10,23,37,1
20,26,25,40,12.2,22.3,9,23,32,1
20,25,35,50,24.9,37.2,6,0,0,0
19,26,30,50,48.8,61.3,4,22,40,1
18,27,40,50,32.3,58.0,5,22,45,1
19,26,30,40,19.4,32.2,8,0,0,0
18,27,40,50,32.9,34.2,5,22,45,1
20,25,35,50,26.1,10.1,6,22,42,1
19,26,30,40,19.3,38.2,8,0,0,1
20,26,25,45,52.2,40.4,7,23,35,1
20,26,30,50,9.8,32.7,3,23,40,1
19,26,30,50,25.6,30.4,4,0,0,1
23,26,30,50,9.5,52.4,2,24,40,1
20,25,30,50,12.0,50.6,12,22,40,1
23,26,30,50,24.2,36.8,2,0,0,0
20,26,30,50,6.4,58.7,3,23,40,1
24,27,30,50,13.9,57.8,1,25,40,1
19,26,30,40,20.7,30.8,8,0,0,0
20,25,35,50,47.2,75.4,6,22,42,1
19,26,30,50,28.0,54.5,4,22,40,1
20,26,30,50,25.3,45.5,3,0,0,0
23,26,30,50,10.6,51.3,2,24,40,1
20,26,30,45,8.6,34.2,10,23,37,1
20,26,30,50,22.9,49.5,3,0,0,0
19,26,30,40,32.8,64.8,8,22,35,1
20,26,25,50,22.2,52.9,11,23,37,1
19,26,30,50,24.9,42.1,4,0,0,0
18,27,40,50,49.2,74.5,5,22,45,1
20,26,25,45,20.5,55.8,7,23,35,1
20,26,30,50,24.0,46.6,3,0,0,0
18,27,40,50,43.1,46.6,5,22,45,1
20,25,30,50,7.8,55.2,12,22,40,1
19,26,30,40,19.1,38.5,8,0,0,0
24,27,30,50,-3.7,59.6,1,25,40,1
19,26,30,40,26.7,2.6,8,22,35,1
20,25,30,50,23.8,37.6,12,0,0,0
23,26,30,50,8.7,51.8,2,24,40,1
20,26,25,45,20.5,52.5,7,23,35,1
20,25,30,50,20.4,39.0,12,0,0,0
18,27,40,50,38.5,61.0,5,22,45,1
19,26,30,40,33.2,58.5,8,22,35,1
20,26,25,40,24.1,34.5,9,0,0,0
19,26,30,50,29.3,73.1,4,22,40,1
19,26,30,40,18.3,6.9,8,22,35,1
19,26,30,50,23.9,34.4,4,0,0,0
20,26,30,50,0.8,59.0,3,23,40,1
24,27,30,50,11.5,21.0,1,25,40,1
19,26,30,50,19.5,40.8,4,0,0,0
20,26,30,50,7.8,21.7,3,23,40,1
19,26,30,50,32.1,5.8,4,22,40,1
20,26,30,45,25.4,33.8,10,0,0,0
20,26,25,40,15.1,41.3,9,23,32,1
19,26,30,40,31.8,8.3,8,22,35,1
20,26,25,40,24.0,29.9,9,0,0,1
18,27,40,50,43.4,78.8,5,22,45,1
23,26,30,50,25.5,55.2,2,24,40,1
20,26,30,45,24.8,31.1,10,0,0,1
20,26,25,40,-2.8,40.2,9,23,32,1
20,26,30,45,23.0,40.1,10,23,37,1
18,27,40,50,21.1,47.0,5,0,0,1
24,27,30,50,20.0,57.3,1,25,40,1
19,26,30,50,23.1,56.9,4,22,40,1
23,26,30,50,23.6,30.6,2,0,0,0
20,25,35,50,27.1,50.9,6,22,42,1
24,27,30,50,25.1,33.6,1,25,40,1
19,26,30,40,20.9,32.9,8,0,0,0
19,26,30,40,26.8,42.8,8,22,35,1
20,26,30,50,23.9,21.5,3,23,40,1
18,27,40,50,26.6,46.8,5,0,0,0
20,25,35,50,28.6,49.2,6,22,42,1
20,26,30,50,12.0,59.0,3,23,40,1
20,25,30,50,21.7,45.3,12,0,0,0
20,26,30,50,-4.1,58.8,3,23,40,1
20,26,30,45,22.7,31.4,10,23,37,1
24,27,30,50,25.1,42.8,1,0,0,0
20,26,30,45,14.2,45.5,10,23,37,1
20,26,25,40,10.0,42.9,9,23,32,1
20,25,35,50,23.7,38.4,6,0,0,1
20,25,35,50,26.6,72.6,6,22,42,1
23,26,30,50,14.5,52.4,2,24,40,1
20,26,25,40,21.3,30.9,9,0,0,1
18,27,40,50,27.2,38.0,5,22,45,1
20,26,30,50,9.7,51.4,3,23,40,1
20,26,25,40,20.0,30.3,9,0,0,0
20,26,25,40,10.9,45.1,9,23,32,1
19,26,30,50,24.1,25.4,4,22,40,1
23,26,30,50,24.8,36.8,2,0,0,0
20,26,30,45,5.9,64.1,10,23,37,1
19,26,30,50,35.7,9.6,4,22,40,1
20,26,30,45,23.9,32.6,10,0,0,0
23,26,30,50,6.5,69.6,2,24,40,1
20,26,30,50,8.8,22.2,3,23,40,1
19,26,30,40,22.6,30.1,8,0,0,0
20,25,35,50,46.1,53.5,6,22,42,1
20,26,30,45,11.8,21.8,10,23,37,1
20,26,25,50,22.7,40.2,11,0,0,0
23,26,30,50,-7.7,52.3,2,24,40,1
20,26,30,45,17.3,48.8,10,23,37,1
20,26,30,50,21.8,35.1,3,0,0,0
20,25,30,50,15.4,56.8,12,22,40,1
23,26,30,50,23.3,55.7,2,24,40,1
20,26,30,50,24.8,38.7,3,0,0,1
20,26,25,40,-12.5,44.6,9,23,32,1
18,27,40,50,23.3,15.3,5,22,45,1
20,26,30,50,26.0,37.4,3,0,0,0
19,26,30,40,44.5,59.0,8,22,35,1
20,25,30,50,23.5,33.3,12,22,40,1
19,26,30,50,22.3,30.2,4,0,0,0
24,27,30,50,-8.9,31.0,1,25,40,1
20,26,25,45,33.4,61.0,7,23,35,1
20,26,30,50,20.1,41.8,3,0,0,0
20,26,30,50,-10.7,53.5,3,23,40,1
20,25,35,50,31.2,30.4,6,22,42,1
20,26,25,40,22.1,27.9,9,0,0,0
20,25,30,50,-12.7,56.4,12,22,40,1
19,26,30,40,18.4,43.6,8,22,35,1
20,26,30,50,22.7,40.3,3,0,0,0
19,26,30,40,50.7,54.4,8,22,35,1
20,26,25,45,16.1,64.8,7,23,35,1
24,27,30,50,25.2,47.7,1,0,0,0
19,26,30,50,46.5,50.7,4,22,40,1
20,26,25,40,9.4,18.1,9,23,32,1
20,26,30,45,22.6,31.1,10,0,0,0
19,26,30,50,27.8,66.0,4,22,40,1
19,26,30,50,35.1,67.6,4,22,40,1
20,26,30,50,25.6,32.2,3,0,0,0
20,25,30,50,13.1,44.4,12,22,40,1
19,26,30,50,17.8,68.8,4,22,40,1
20,26,30,50,21.3,49.9,3,0,0,0
20,26,25,50,-6.4,22.4,11,23,37,1
20,26,30,50,7.5,32.5,3,23,40,1
19,26,30,40,22.1,37.9,8,0,0,0
23,26,30,50,0.6,58.2,2,24,40,1
20,26,30,50,17.6,54.1,3,23,40,1
20,26,30,50,24.8,32.5,3,0,0,0
19,26,30,50,33.2,58.0,4,22,40,1
20,25,30,50,23.2,32.0,12,22,40,1
24,27,30,50,26.0,39.7,1,0,0,0
20,26,30,50,-0.5,50.8,3,23,40,1
18,27,40,50,22.4,18.9,5,22,45,1
20,25,30,50,24.1,39.6,12,0,0,0
20,26,30,50,-0.4,51.3,3,23,40,1
19,26,30,50,19.1,24.6,4,22,40,1
18,27,40,50,18.8,43.6,5,0,0,1
19,26,30,40,44.5,59.8,8,22,35,1
19,26,30,50,29.2,24.4,4,22,40,1
24,27,30,50,25.5,47.5,1,0,0,1
20,26,25,45,30.6,63.8,7,23,35,1
20,26,30,45,16.4,46.9,10,23,37,1
18,27,40,50,20.2,46.6,5,0,0,0
24,27,30,50,-10.9,57.7,1,25,40,1
20,25,30,50,15.1,29.7,12,22,40,1
20,25,30,50,21.4,46.7,12,0,0,0
18,27,40,50,46.1,53.1,5,22,45,1
20,25,35,50,31.2,15.4,6,22,42,1
18,27,40,50,18.3,41.1,5,0,0,0
24,27,30,50,10.2,59.8,1,25,40,1
20,26,30,50,13.2,32.4,3,23,40,1
24,27,30,50,24.7,40.4,1,0,0,1
19,26,30,40,39.2,63.6,8,22,35,1
20,26,25,40,10.1,26.4,9,23,32,1
20,26,25,45,24.8,28.1,7,0,0,0
20,26,30,50,3.3,58.6,3,23,40,1
19,26,30,40,30.6,46.9,8,22,35,1
20,26,30,50,24.9,44.0,3,0,0,1
20,26,25,40,-1.3,47.6,9,23,32,1
23,26,30,50,20.1,52.9,2,24,40,1
19,26,30,50,25.3,42.9,4,0,0,0
20,26,30,45,-3.1,52.0,10,23,37,1
20,26,30,50,20.1,32.7,3,23,40,1
20,26,30,50,24.5,41.3,3,0,0,0
20,26,30,45,-7.4,23.9,10,23,37,1
20,26,25,45,25.8,52.2,7,23,35,1
24,27,30,50,25.8,36.1,1,0,0,0
23,26,30,50,11.9,54.6,2,24,40,1
20,25,35,50,34.4,10.0,6,22,42,1
20,26,25,50,21.6,41.0,11,0,0,1
20,25,30,50,8.7,52.6,12,22,40,1
20,26,25,40,22.1,20.1,9,23,32,1
20,25,35,50,21.3,37.7,6,0,0,0
20,25,30,50,-5.8,57.9,12,22,40,1
20,25,35,50,22.5,68.1,6,22,42,1
20,26,25,40,24.7,35.9,9,0,0,0
23,26,30,50,15.3,40.3,2,24,40,1
20,25,35,50,34.1,19.6,6,22,42,1
24,27,30,50,26.1,31.3,1,0,0,0
20,26,25,40,14.2,46.0,9,23,32,1
20,25,35,50,25.9,14.3,6,22,42,1
20,26,25,45,21.8,26.7,7,0,0,0
20,25,30,50,12.4,59.4,12,22,40,1
20,26,25,50,23.0,45.8,11,23,37,1
20,26,30,45,25.0,39.1,10,0,0,0
20,25,30,50,-1.5,65.0,12,22,40,1
20,26,25,50,10.6,53.6,11,23,37,1
23,26,30,50,23.2,41.3,2,0,0,1
24,27,30,50,-8.6,29.9,1,25,40,1
20,26,25,40,17.1,44.9,9,23,32,1
19,26,30,50,24.1,45.7,4,0,0,0
20,26,30,45,-8.6,52.1,10,23,37,1
23,26,30,50,10.8,52.9,2,24,40,1
19,26,30,40,23.4,30.8,8,0,0,0
20,26,30,45,-8.9,53.0,10,23,37,1
20,26,25,40,8.3,41.4,9,23,32,1
19,26,30,40,25.3,32.8,8,0,0,0
23,26,30,50,1.5,46.8,2,24,40,1
20,25,35,50,33.2,56.8,6,22,42,1
20,26,25,40,23.6,34.2,9,0,0,0
20,26,25,40,0.3,47.7,9,23,32,1
20,25,35,50,27.6,24.5,6,22,42,1
20,26,25,45,22.0,40.6,7,0,0,0
19,26,30,40,35.8,30.3,8,22,35,1
19,26,30,50,30.9,56.8,4,22,40,1
18,27,40,50,27.0,48.8,5,0,0,0
